"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 07 09:07:12 GMT 2021","Sun Mar 07 09:07:12 GMT 2021","128","src.sw.allotmentclub.alembic.versions","add_zählerwechsel_for_steinmüller_897a3181401e","","","","src/sw/allotmentclub/alembic/versions/add_zählerwechsel_for_steinmüller_897a3181401e.py",""
"passed","Sun Mar 07 09:07:13 GMT 2021","Sun Mar 07 09:07:13 GMT 2021","171","src.sw.allotmentclub.alembic.versions","increase_mimetype_space_for_depot_74c2dd192dae","","","","src/sw/allotmentclub/alembic/versions/increase_mimetype_space_for_depot_74c2dd192dae.py",""
"passed","Sun Mar 07 09:07:45 GMT 2021","Sun Mar 07 09:07:46 GMT 2021","626","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__MailSentView_1","It does not sent mail if already sent."
"passed","Sun Mar 07 09:07:58 GMT 2021","Sun Mar 07 09:07:58 GMT 2021","16","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__fee_3","Fee is 0 no normal_fee."
"passed","Sun Mar 07 09:07:29 GMT 2021","Sun Mar 07 09:07:29 GMT 2021","280","src.sw.allotmentclub.browser.tests","test_mail","","","","test_mail.py",""
"passed","Sun Mar 07 09:07:06 GMT 2021","Sun Mar 07 09:07:06 GMT 2021","306","src.sw.allotmentclub","model","","","","model.py",""
"passed","Sun Mar 07 09:07:06 GMT 2021","Sun Mar 07 09:07:06 GMT 2021","121","src.sw.allotmentclub","printmailer","","","","printmailer.py",""
"passed","Sun Mar 07 09:07:30 GMT 2021","Sun Mar 07 09:07:30 GMT 2021","2","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__print_or_sent_date_3","It returns sent date if message is sent and printed."
"passed","Sun Mar 07 09:07:59 GMT 2021","Sun Mar 07 09:07:59 GMT 2021","120","src.sw.allotmentclub.tests","test_sendmail_delivery","","","","test_sendmail_delivery.py",""
"passed","Sun Mar 07 09:07:07 GMT 2021","Sun Mar 07 09:07:08 GMT 2021","124","src.sw.allotmentclub.alembic.versions","add_comment_and_estimate_value_to__7136a99f680d","","","","src/sw/allotmentclub/alembic/versions/add_comment_and_estimate_value_to__7136a99f680d.py",""
"passed","Sun Mar 07 09:07:09 GMT 2021","Sun Mar 07 09:07:09 GMT 2021","122","src.sw.allotmentclub.alembic.versions","add_message_attachment_38a169e80b6e","","","","src/sw/allotmentclub/alembic/versions/add_message_attachment_38a169e80b6e.py",""
"passed","Sun Mar 07 09:07:09 GMT 2021","Sun Mar 07 09:07:09 GMT 2021","131","src.sw.allotmentclub.alembic.versions","add_external_recipient_for_messages_4841df08d22b","","","","src/sw/allotmentclub/alembic/versions/add_external_recipient_for_messages_4841df08d22b.py",""
"passed","Sun Mar 07 09:07:52 GMT 2021","Sun Mar 07 09:07:52 GMT 2021","50","src.sw.allotmentclub.tests","test_account","","","","test_import_sepa_creates_new_booking_entry_for_open_amount",""
"passed","Sun Mar 07 09:07:15 GMT 2021","Sun Mar 07 09:07:15 GMT 2021","192","src.sw.allotmentclub.browser","depot","","","","depot.py",""
"passed","Sun Mar 07 09:07:16 GMT 2021","Sun Mar 07 09:07:16 GMT 2021","178","src.sw.allotmentclub.alembic.versions","remove_dashboard_d0bfe38ddce2","","","","src/sw/allotmentclub/alembic/versions/remove_dashboard_d0bfe38ddce2.py",""
"passed","Sun Mar 07 09:07:50 GMT 2021","Sun Mar 07 09:07:51 GMT 2021","352","src.sw.allotmentclub.browser.tests","test_protocol","","","","test_protocol_can_be_added_via_json_view",""
"passed","Sun Mar 07 09:07:11 GMT 2021","Sun Mar 07 09:07:11 GMT 2021","113","src.sw.allotmentclub.alembic.versions","add_signature_for_hs_96017ac786bf","","","","src/sw/allotmentclub/alembic/versions/add_signature_for_hs_96017ac786bf.py",""
"passed","Sun Mar 07 09:07:06 GMT 2021","Sun Mar 07 09:07:06 GMT 2021","126","src.sw.allotmentclub","keylist","","","","keylist.py",""
"passed","Sun Mar 07 09:07:14 GMT 2021","Sun Mar 07 09:07:15 GMT 2021","353","src.sw.allotmentclub.browser","calendar","","","","calendar.py",""
"passed","Sun Mar 07 09:07:07 GMT 2021","Sun Mar 07 09:07:07 GMT 2021","114","src.sw.allotmentclub.alembic.versions","add_boolean_flag_for_white_page_to_mail__1755a035e42a","","","","src/sw/allotmentclub/alembic/versions/add_boolean_flag_for_white_page_to_mail__1755a035e42a.py",""
